2,3,0,18,0,0,6,5,8,4,2,7,21
4,6,1,18,0,0,6,2,4,1,2,3,7
12,13,0,18,0,0,6,6,8,4,2,7,21
12,3,0,18,0,0,6,2,4,1,2,7,7
22,22,0,18,0,0,6,2,4,1,2,7,16
8,9,0,18,0,0,6,2,4,7,2,3,16
10,10,1,18,0,0,6,5,8,4,2,7,16
16,17,1,18,0,0,6,2,4,7,2,3,42
30,31,1,18,0,0,6,2,4,1,2,3,7
30,20,0,18,0,0,6,2,4,7,2,3,7
30,26,1,18,0,0,6,2,4,7,2,3,42
10,15,0,18,0,0,6,2,4,7,2,7,7
18,19,1,18,0,0,6,2,4,7,2,7,7
19,28,1,18,0,0,6,2,4,7,2,3,7
25,8,0,18,0,0,6,2,4,7,2,3,7
3,15,0,18,0,0,6,6,8,1,2,3,42
10,17,0,18,0,0,6,2,4,7,2,3,7
23,25,1,18,0,24,6,2,4,7,1,3,42
3,4,0,18,0,0,6,2,4,7,2,3,42
6,7,1,18,0,0,6,2,4,7,2,3,42
7,8,0,18,0,0,6,2,4,1,2,3,42
10,12,1,18,0,0,6,2,4,7,2,3,42
19,21,0,18,0,0,6,2,4,7,2,7,21
20,20,1,18,0,0,6,2,4,7,2,3,16
27,14,0,18,0,0,6,7,6,1,2,7,7
2,4,1,18,0,0,6,2,4,7,2,7,7
4,4,1,18,0,0,6,2,4,7,2,3,16
12,13,0,18,0,0,6,5,8,4,2,3,7
16,17,0,18,0,0,6,2,4,7,2,3,7
23,24,0,18,0,0,6,6,8,4,2,7,16
1,17,0,18,0,0,6,7,6,7,2,7,7
17,17,1,18,0,0,6,2,4,7,2,3,42
28,28,1,18,0,0,6,2,4,7,2,7,7
29,5,0,18,0,0,6,2,4,7,2,7,7
3,3,0,18,0,0,6,2,4,7,2,7,16
5,12,0,18,0,0,6,7,6,1,2,7,7
16,29,0,18,0,0,6,2,4,4,2,3,42
19,19,0,18,0,0,6,6,1,4,2,3,42
20,20,1,18,0,0,6,2,4,7,2,7,21
23,25,1,18,0,0,6,2,4,7,2,3,16
23,23,1,18,0,0,6,2,4,7,2,3,42
30,29,0,18,0,0,6,2,4,7,2,3,16
3,5,0,18,0,0,6,2,4,4,2,3,42
13,16,1,18,0,0,6,2,4,1,2,7,7
24,18,0,18,0,0,6,6,8,7,2,8,29
26,11,0,18,0,0,6,6,8,4,2,3,42
27,27,1,18,0,0,6,2,4,7,2,7,16
10,14,0,18,0,0,6,2,4,7,2,7,7
10,12,1,18,0,0,6,2,4,7,2,7,7
10,11,0,18,0,0,6,3,12,1,2,7,16
15,15,0,18,0,0,6,2,4,7,2,3,7
18,20,1,18,0,0,6,2,4,1,2,3,16
23,17,1,18,0,0,6,2,4,7,2,7,21
12,19,0,18,0,0,6,2,4,7,2,3,42
25,26,1,18,0,0,6,5,8,4,2,3,7
4,17,0,18,0,25,6,2,4,7,3,3,42
6,1,0,18,0,0,6,6,8,7,2,3,42
7,17,0,18,0,0,6,7,6,4,2,9,29
7,7,0,18,0,0,6,2,4,7,2,7,7
9,11,0,18,0,0,6,2,4,7,2,8,29
21,22,0,18,0,0,6,2,4,5,2,3,7
23,13,0,18,1,0,6,5,8,4,2,3,42
23,23,2,18,0,0,6,5,8,7,2,3,42
16,16,0,18,0,0,6,7,8,1,2,3,7
18,18,0,18,0,0,6,2,4,1,2,7,7
27,12,0,18,0,0,6,2,4,7,2,3,42
1,3,0,18,0,0,6,2,4,4,2,3,16
6,14,0,18,0,0,6,2,4,7,2,7,16
10,28,1,18,0,0,6,5,8,4,2,3,34
12,5,0,18,1,24,6,2,4,7,2,0,8
17,27,0,18,0,0,6,2,4,7,2,3,7
21,11,0,18,0,0,6,2,4,7,2,7,7
22,23,0,18,0,0,6,2,4,1,2,3,7
8,8,0,18,0,0,6,5,8,4,2,3,42
12,12,0,18,0,0,6,5,8,4,2,7,7
26,28,1,18,0,0,6,2,4,7,2,3,42
29,16,0,18,0,0,6,2,4,7,2,7,16
22,22,0,19,1,3,6,6,8,7,2,7,16
10,10,0,19,0,3,6,2,4,7,2,3,16
10,10,0,19,0,0,6,2,4,4,2,3,7
20,20,0,19,0,3,7,2,4,7,2,3,7
13,16,0,19,0,0,6,3,2,1,2,3,16
3,5,0,19,0,2,6,2,4,7,2,3,42
28,29,0,19,0,2,6,6,8,4,2,7,21
2,27,0,19,0,0,6,2,4,1,2,3,7
16,18,0,19,0,2,6,7,8,7,2,3,7
21,21,1,19,0,3,6,7,8,1,2,3,42
29,29,1,19,1,0,6,2,4,7,2,7,7
24,24,1,19,0,2,6,2,4,7,2,3,42
3,11,0,19,0,0,6,3,2,7,2,3,42
10,12,0,19,0,2,6,7,8,7,2,3,7
22,24,1,19,0,2,6,2,4,1,2,7,21
6,13,0,19,0,0,6,2,4,7,2,3,42
6,6,1,19,0,0,6,2,4,7,2,7,7
6,9,0,19,0,0,6,7,12,1,2,3,16
12,12,1,19,0,2,6,6,8,7,2,7,7
17,18,0,19,0,2,6,2,4,6,2,7,21
22,22,1,19,0,2,6,7,8,1,2,3,7
1,4,1,19,0,0,6,5,8,7,2,7,7
25,25,0,19,0,2,6,6,8,1,2,3,42
7,9,1,19,1,16,6,3,2,7,2,3,7
6,6,0,19,0,0,6,2,4,7,2,3,16
27,28,0,19,0,0,6,7,12,7,2,3,7
5,17,0,19,0,0,6,7,8,7,2,3,7
24,25,0,19,0,0,6,6,8,4,2,8,29
13,29,0,19,1,12,6,0,12,7,2,9,29
21,23,0,19,1,0,6,6,8,4,2,7,7
22,30,0,19,0,0,6,2,4,7,2,3,16
26,12,0,19,0,0,6,2,4,7,2,3,42
27,28,0,19,0,0,6,2,4,4,2,7,21
31,1,0,19,0,0,6,2,4,7,2,7,21
1,2,0,19,0,0,6,6,8,4,2,8,29
7,7,0,19,0,0,6,2,4,5,2,3,16
18,6,0,19,0,0,6,2,4,7,2,3,7
20,29,0,19,0,0,6,2,4,7,2,3,7
25,27,0,19,0,0,6,2,4,1,2,3,42
27,28,0,19,0,0,6,2,4,7,2,7,21
4,7,0,19,0,0,6,6,8,4,2,7,16
4,7,1,19,0,3,6,6,8,1,2,3,42
9,16,1,19,0,3,6,3,7,1,2,3,42
9,18,0,19,0,0,6,2,4,7,2,3,42
10,23,0,19,0,0,6,6,8,1,2,9,29
13,14,0,19,0,0,25,2,4,7,2,7,21
30,14,0,19,0,0,6,2,4,1,2,3,42
9,13,1,19,0,0,6,2,4,1,2,7,7
10,21,0,19,0,0,6,2,4,1,2,7,7
11,11,0,19,0,3,6,2,4,7,2,3,16
11,31,1,19,0,0,6,2,4,1,2,7,21
20,14,1,19,0,0,6,2,4,4,2,7,7
23,16,1,19,0,12,6,0,12,7,2,7,16
28,1,0,19,1,0,6,2,4,7,2,3,42
6,23,0,19,0,0,6,2,4,1,2,7,21
7,8,1,19,0,0,6,6,8,4,2,7,7
10,7,0,19,0,0,6,2,4,1,2,7,7
28,30,1,19,0,0,6,2,4,1,2,3,42
29,29,0,19,1,0,9,5,8,4,2,7,7
30,1,1,19,0,0,6,2,4,1,2,3,16
5,23,1,19,0,0,6,5,8,7,2,7,16
13,15,0,19,0,0,6,2,4,7,2,7,21
15,16,0,19,0,0,6,2,4,1,2,3,42
17,20,0,19,0,0,6,2,4,7,2,7,7
18,20,0,19,0,0,6,2,4,1,2,3,16
23,6,0,19,0,0,6,2,4,7,2,3,42
28,29,0,19,0,0,6,2,4,7,2,7,16
10,12,1,19,0,0,6,2,4,7,2,3,16
15,8,0,19,0,0,6,2,4,1,2,7,21
20,3,0,19,0,0,6,2,4,1,2,7,16
10,20,0,19,0,0,6,2,4,1,2,3,16
10,15,1,19,0,0,6,2,4,7,2,3,16
17,17,0,19,0,0,6,6,8,4,2,3,7
7,7,0,19,0,12,6,0,12,1,3,3,42
16,16,0,19,0,0,6,2,4,7,2,3,7
17,18,1,19,0,0,6,2,4,7,2,9,29
18,15,0,19,0,0,6,2,4,1,2,7,21
31,31,0,19,0,0,6,2,4,7,2,7,16
1,2,1,19,0,0,6,2,4,1,2,3,16
25,27,0,19,0,24,6,2,4,1,1,3,7
27,1,1,19,0,0,19,2,4,7,2,7,21
27,6,0,19,0,0,6,2,4,1,2,3,7
5,5,1,19,0,0,6,2,4,1,2,7,7
6,7,0,19,0,0,6,7,8,7,2,3,42
11,14,0,19,0,0,6,2,4,7,2,7,16
14,17,0,19,0,0,6,2,4,7,2,7,16
5,9,2,19,0,0,6,2,4,1,2,7,7
13,16,0,19,0,0,6,2,4,7,2,7,16
19,21,0,19,0,0,6,5,8,7,2,3,42
24,2,0,19,0,0,6,2,4,7,2,3,42
24,13,0,19,1,12,6,0,12,4,1,8,29
25,25,1,19,0,0,6,2,4,7,2,7,16
4,2,0,19,0,0,6,2,4,7,2,3,16
10,10,0,19,0,0,6,6,8,4,2,3,42
11,7,1,19,0,0,6,2,4,4,2,3,42
18,21,0,19,0,0,6,2,4,1,2,3,7
23,24,0,19,0,0,6,2,4,6,2,7,7
31,1,0,19,0,0,6,2,4,7,2,3,42
10,6,0,19,0,0,6,5,8,1,2,3,42
25,2,0,19,0,0,6,2,4,7,2,7,7
25,26,0,19,0,0,6,2,4,7,2,3,16
27,6,0,19,1,0,6,5,8,7,2,7,7
4,4,1,19,0,0,6,2,4,7,2,8,29
4,20,0,19,0,0,6,2,4,1,2,3,42
6,8,0,19,0,0,6,6,8,4,2,3,42
9,9,0,19,0,0,6,2,4,7,2,7,7
19,24,0,19,0,0,6,2,4,4,2,3,42
19,19,0,19,0,0,6,6,8,4,2,7,21
22,1,0,19,0,0,6,6,8,4,2,3,42
29,29,0,19,0,0,6,2,4,1,2,3,42
1,1,0,19,1,0,6,6,8,6,2,3,42
4,30,0,19,0,0,6,2,4,7,2,3,42
6,7,0,19,0,0,6,2,4,7,2,7,7
6,24,0,19,0,0,6,2,4,4,2,3,42
9,19,0,19,0,0,6,2,4,7,2,7,16
10,21,1,19,0,0,6,2,4,7,2,3,42
10,8,0,19,0,0,6,6,8,4,2,7,16
22,10,1,19,0,0,6,2,4,7,2,7,21
28,19,0,19,1,12,6,0,12,7,0,7,7
11,17,0,19,0,0,6,6,8,4,2,8,29
12,5,1,19,0,0,6,2,4,7,2,3,7
13,13,1,19,0,0,6,2,4,7,2,7,21
20,4,0,19,0,0,6,5,8,4,2,3,7
27,7,0,19,0,0,6,2,4,7,2,3,16
1,9,0,19,0,24,6,2,4,7,1,9,29
2,6,1,19,1,0,9,6,8,4,2,3,42
4,6,1,19,1,0,6,2,4,1,2,3,16
7,28,0,19,0,0,6,5,8,4,2,7,7
10,10,0,19,0,0,6,2,4,7,2,3,16
14,14,0,19,0,0,6,2,4,7,2,3,42
15,2,1,19,0,0,6,2,4,7,2,3,42
15,5,0,19,0,0,6,5,8,7,2,3,7
19,4,0,19,0,0,6,2,4,7,2,8,29
24,10,1,19,0,0,6,5,8,7,2,3,7
30,1,2,19,0,0,6,2,4,7,2,3,16
10,11,1,19,0,0,6,6,8,4,2,3,42
21,22,0,19,0,0,6,2,4,1,2,8,29
24,24,0,19,0,0,6,2,4,7,2,3,7
29,25,0,19,0,0,6,2,4,1,2,8,29
29,1,1,19,0,0,6,2,4,1,2,3,16
11,4,0,19,1,12,6,0,12,1,3,7,7
13,13,1,19,0,0,6,2,4,7,2,7,16
13,18,0,19,0,24,7,2,4,7,1,3,7
16,16,0,19,0,0,6,2,4,7,2,3,7
17,12,0,19,0,0,6,2,4,7,2,3,7
29,26,0,19,0,0,6,2,4,7,2,7,7
30,18,0,19,0,0,6,2,4,7,2,7,21
3,20,1,19,1,12,19,0,12,4,3,3,42
3,4,1,19,0,25,6,2,4,7,3,9,29
7,7,0,19,0,0,6,2,4,7,2,3,7
10,10,1,19,1,12,6,0,12,1,3,3,42
18,23,0,19,0,0,6,2,4,7,2,3,7
18,19,0,19,0,0,6,2,4,1,2,3,7
20,22,1,19,0,0,6,2,4,7,2,2,16
23,27,1,19,0,0,6,5,8,4,2,3,42
25,25,0,19,0,0,6,5,8,4,2,3,42
26,29,0,19,1,0,9,7,8,1,2,7,7
28,22,1,19,1,0,4,7,8,4,2,7,7
29,3,0,19,0,0,6,1,8,4,2,3,42
6,6,1,19,1,12,6,0,12,7,3,3,42
7,8,0,19,0,0,6,2,4,7,2,3,42
9,26,0,19,0,0,6,2,4,7,2,3,42
12,23,0,19,0,25,6,2,4,4,3,3,42
12,4,1,19,0,24,6,2,4,7,1,9,29
18,19,0,19,0,0,6,5,8,4,2,7,21
20,23,1,19,0,0,6,6,8,4,2,7,7
24,11,0,19,0,0,6,5,8,4,2,3,7
25,1,1,19,0,0,6,2,4,7,2,7,7
26,17,0,19,1,0,6,2,4,7,2,3,7
3,6,0,19,0,25,6,2,4,7,3,9,8
3,12,0,19,0,25,6,2,4,7,3,3,7
4,12,1,19,0,0,6,2,4,1,2,3,42
4,9,1,19,0,25,6,2,4,7,3,3,7
10,16,1,19,0,0,6,2,4,7,2,3,42
20,2,0,19,0,0,6,2,4,7,2,3,42
26,26,1,19,0,0,6,2,4,7,2,3,7
6,6,2,19,0,0,6,5,8,4,2,3,42
10,21,0,19,0,0,6,5,8,4,2,3,7
12,13,1,19,0,0,6,5,8,4,2,8,8
20,25,1,19,1,0,25,2,4,1,2,7,7
21,11,0,19,0,0,6,2,4,7,2,3,42
25,30,0,19,0,0,6,2,4,1,2,3,7
25,25,0,19,0,24,6,2,4,7,1,0,1
26,27,1,19,0,0,6,7,8,1,2,7,7
27,14,0,19,1,0,6,6,8,4,2,7,21
27,28,0,19,0,0,6,5,8,1,2,3,42
29,29,1,19,0,0,6,2,4,7,2,3,7
29,20,1,19,0,0,6,2,4,7,2,3,7
30,6,1,19,0,0,6,7,8,1,2,8,29
2,21,1,19,0,0,6,5,8,4,2,3,7
4,5,1,19,0,0,6,2,4,7,2,3,42
5,3,0,19,1,0,6,2,4,7,2,7,7
7,8,0,19,0,0,6,5,8,4,2,3,7
7,10,0,19,0,0,6,2,4,7,2,3,42
8,3,0,19,0,0,21,2,4,7,2,3,7
9,9,0,19,0,0,6,2,4,7,2,7,16
9,12,1,19,0,0,6,2,4,1,2,7,7
10,10,0,19,1,0,4,2,4,7,2,8,29
10,29,0,19,0,0,6,5,8,4,2,7,16
12,20,1,19,1,0,6,5,1,4,2,3,7
14,19,0,19,0,0,6,2,4,1,2,3,42
14,23,0,19,0,0,6,6,8,4,2,3,16
15,22,1,19,1,0,9,7,8,1,2,7,21
15,21,1,19,0,0,6,2,4,4,2,7,21
16,17,0,19,1,25,6,2,4,7,3,3,42
16,29,0,19,1,24,6,2,4,4,2,7,16
17,23,0,19,0,0,6,4,8,7,2,7,7
17,4,0,19,0,0,6,5,8,4,2,7,21
18,25,0,19,0,24,6,2,4,1,1,9,29
19,26,1,19,0,0,6,2,4,7,2,7,21
19,1,0,19,0,0,6,2,4,1,2,7,16
19,21,0,19,0,0,6,6,8,7,2,8,29
20,20,0,19,0,0,6,2,4,1,2,3,42
20,28,0,19,0,0,6,2,4,4,2,3,16
20,21,1,19,0,0,6,2,4,7,2,7,21
21,29,0,19,0,0,6,2,4,7,2,3,16
21,13,1,19,1,0,6,7,6,1,2,7,7
22,27,1,19,0,0,6,2,4,7,2,7,7
22,23,1,19,0,0,6,2,4,1,2,7,21
22,22,0,19,0,0,6,2,4,7,2,7,16
22,26,0,19,0,0,6,5,8,1,2,7,21
23,25,1,19,0,0,6,3,5,1,2,3,42
23,26,1,19,0,0,6,2,4,7,2,3,7
24,26,1,19,0,0,6,6,8,4,2,3,42
24,25,0,19,0,0,6,2,4,7,2,3,16
26,3,0,19,0,8,25,2,4,7,2,7,7
27,2,1,19,0,0,6,5,8,4,2,3,42
27,28,0,19,0,0,6,5,8,1,2,3,42
27,24,1,19,0,0,6,5,8,4,2,7,7
28,28,1,19,0,0,6,5,8,4,2,7,21
28,3,0,19,0,0,6,2,4,7,2,7,7
30,5,0,19,0,0,4,5,8,4,2,3,42
30,3,0,19,1,0,6,2,4,7,2,8,29
31,2,1,19,0,0,6,2,4,1,2,1,21
2,2,1,19,0,0,6,2,4,7,2,3,7
2,8,0,19,0,0,6,5,8,4,2,3,42
2,13,0,19,0,0,6,2,4,4,2,3,16
2,2,1,19,0,0,6,5,8,4,2,3,42
3,3,0,19,0,0,6,2,4,7,2,3,42
3,13,0,19,0,0,6,6,8,7,2,3,42
3,18,0,19,0,0,6,5,8,4,2,7,7
4,10,0,19,0,0,6,2,4,1,2,3,42
5,9,0,19,0,0,6,2,4,7,2,8,29
7,9,1,19,0,0,6,2,4,7,2,3,16
7,7,0,19,0,0,6,2,4,4,2,3,7
8,9,0,19,1,0,6,2,4,7,2,3,7
8,2,1,19,0,0,6,5,8,4,2,3,7
9,16,0,19,0,0,6,2,4,7,2,3,42
9,29,0,19,1,0,6,2,4,7,2,3,42
9,1,1,19,0,0,6,5,1,7,2,3,42
9,13,0,19,0,0,6,2,4,7,2,7,7
10,11,0,19,0,0,6,2,4,7,2,7,7
11,12,0,19,0,0,6,5,8,4,2,7,16
12,14,1,19,0,0,6,2,4,7,2,7,7
12,13,0,19,0,0,6,2,4,1,2,3,16
12,20,0,19,1,0,6,2,4,7,2,9,29
13,29,0,19,0,0,6,7,8,1,2,3,7
14,19,0,19,0,0,6,2,4,7,2,3,7
19,25,0,19,0,0,6,2,4,1,2,7,16
19,25,0,19,0,0,6,2,4,7,2,7,7
20,14,1,19,0,0,6,5,8,4,2,8,29
20,20,0,19,0,0,6,5,8,4,2,7,21
20,20,1,19,0,0,6,2,4,1,2,7,7
21,23,0,19,0,0,6,2,4,7,2,7,7
21,22,0,19,0,0,6,5,8,1,2,3,42
23,24,1,19,0,0,6,5,8,4,2,3,7
23,29,0,19,0,0,6,5,8,7,2,9,29
24,11,0,19,0,0,6,2,4,7,2,3,42
25,26,1,19,0,0,6,2,4,7,2,1,21
25,25,1,19,0,0,6,2,4,1,2,3,7
27,14,0,19,0,25,6,2,4,7,3,7,7
28,2,0,19,0,0,6,2,4,1,2,7,7
28,28,0,19,1,0,6,5,8,7,2,3,42
28,28,0,19,0,0,6,2,4,7,2,3,42
28,28,0,19,0,0,6,2,4,1,2,3,7
28,9,0,19,0,25,6,2,4,7,3,9,29
30,12,1,19,0,0,6,2,4,1,2,7,16
30,1,1,19,1,0,6,2,4,7,2,7,7
25,11,0,20,1,0,6,3,12,7,2,7,21
23,24,0,20,0,0,6,6,8,4,2,7,7
7,11,0,20,0,0,6,2,4,1,2,7,21
11,25,1,20,1,0,6,6,8,4,2,7,21
22,24,1,20,0,0,6,2,4,1,2,3,7
8,1,0,20,0,12,6,0,12,7,1,8,29
20,21,0,20,0,0,6,2,4,1,2,7,16
15,13,0,20,1,0,6,2,4,7,2,7,7
6,7,0,20,1,0,6,7,8,1,2,3,16
7,19,0,20,0,0,6,2,4,1,2,7,16
18,28,1,20,1,0,9,6,8,4,2,7,7
31,1,0,20,1,0,6,2,4,7,2,3,42
5,8,1,20,0,0,6,2,4,7,2,3,7
8,15,1,20,1,0,6,3,12,6,2,3,7
11,14,1,20,0,0,6,2,4,4,2,8,29
17,21,0,20,0,0,6,2,4,1,2,3,7
22,16,1,20,0,0,6,2,4,7,2,7,7
25,27,1,20,0,0,6,2,4,7,2,7,7
2,3,0,20,1,0,6,6,1,7,2,3,42
13,13,0,20,0,0,9,6,8,4,2,7,7
19,20,0,20,0,0,4,5,8,7,2,7,7
20,20,1,20,1,0,6,2,4,7,2,7,21
25,1,1,20,1,0,6,2,4,7,2,7,7
16,16,0,20,1,12,6,0,12,7,1,7,21
21,22,1,20,0,0,4,2,4,1,2,7,16
21,21,0,20,1,0,6,2,4,7,2,3,7
22,2,1,20,1,0,6,3,10,6,2,3,42
23,25,0,20,0,0,6,2,4,7,2,3,7
24,26,0,20,0,0,4,5,8,7,2,7,7
25,26,1,20,0,0,6,2,4,7,2,7,16
30,22,0,20,0,0,9,5,8,4,2,7,21
10,24,0,20,1,0,6,2,4,1,2,7,7
20,20,1,20,1,0,6,2,4,7,2,7,7
25,9,0,20,0,0,4,2,4,7,2,7,21
28,28,1,20,0,25,6,2,4,1,3,7,16
29,5,0,20,0,0,6,6,8,4,2,2,44
12,12,1,20,0,0,6,2,4,7,2,3,42
13,13,1,20,0,0,6,2,4,1,2,3,7
15,24,0,20,0,0,6,2,4,1,2,3,7
25,21,0,20,0,0,4,2,4,7,2,7,7
1,3,0,20,0,0,6,5,8,4,2,3,16
12,19,0,20,1,0,6,6,8,1,2,3,42
28,28,1,20,1,0,6,6,8,1,2,3,7
30,30,1,20,0,0,6,2,4,7,2,3,7
6,2,0,20,0,0,6,2,4,1,2,7,7
9,15,1,20,1,12,6,0,12,1,3,7,7
17,25,1,20,0,0,6,2,4,7,2,7,7
19,20,1,20,1,0,6,2,4,7,2,7,7
20,20,0,20,0,0,6,2,4,7,2,3,7
28,5,0,20,0,0,6,7,6,1,2,3,42
29,3,1,20,1,0,6,6,8,4,2,3,42
2,2,0,20,0,0,6,5,8,7,2,3,42
3,6,0,20,0,0,6,2,4,7,2,3,42
3,5,1,20,0,0,6,5,8,4,2,3,42
5,24,0,20,0,0,6,6,8,1,2,3,42
6,25,1,20,1,0,6,2,4,7,2,7,21
15,19,0,20,0,0,6,2,4,7,2,7,7
18,26,0,20,1,0,6,7,8,1,2,3,7
18,7,0,20,0,0,6,7,6,7,2,3,7
21,24,0,20,0,25,6,2,4,7,3,9,29
24,2,1,20,1,0,6,2,4,7,2,3,7
28,23,1,20,0,0,6,2,4,7,2,7,7
28,1,0,20,1,0,6,5,8,4,2,3,7
2,3,1,20,0,25,7,2,4,7,3,9,29
2,4,1,20,0,0,6,6,8,7,2,3,7
4,4,0,20,0,0,6,2,4,7,2,3,42
7,7,1,20,1,0,4,2,4,7,2,3,7
10,17,1,20,0,0,21,2,4,7,2,7,7
11,11,0,20,0,0,6,2,4,1,2,3,7
14,16,0,20,0,0,6,2,4,7,2,3,7
16,15,0,20,0,24,6,2,4,7,1,9,29
16,17,0,20,1,0,6,7,8,1,2,7,7
19,27,0,20,1,0,6,2,4,7,2,3,7
19,20,0,20,1,12,6,0,12,4,3,3,42
22,13,1,20,1,0,6,2,4,1,2,3,42
22,22,0,20,0,0,6,6,8,4,2,7,16
26,6,0,20,1,0,6,2,4,7,2,3,7
26,28,1,20,1,0,6,3,13,7,2,3,7
28,29,1,20,1,0,6,2,4,7,2,3,42
28,28,1,20,1,0,6,5,8,7,2,7,7
30,31,1,20,0,0,6,6,8,4,2,3,42
31,14,0,20,0,0,6,2,4,5,2,3,7
31,25,0,20,0,0,6,2,4,1,2,3,7
